,frame.time,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.stream,tcp.seq,tcp.flags,http.request.method,http.host,http.request.full_uri,http.request.version,http.user_agent,http.request.uri.query.parameter,http.request.uri.query,http.server,http.response.code,http.response.phrase
18,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12370,80,1243,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
19,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12362,80,1225,3872,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/thereIsNoWayThat-You-CanBeThere.txt,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
20,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12365,80,1235,7291,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
21,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12367,80,1230,6496,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/logout.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
22,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12369,80,1240,7145,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/postfeed.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
23,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12364,80,1233,6429,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/gg.txt,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
24,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12369,80,1240,7812,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
25,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12370,80,1243,2253,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/myfiles/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
26,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12359,80,1220,7526,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/thereIsNoWayThat-You-CanBeThere.txt,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
27,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12363,80,1226,8746,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/postupload.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
28,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12367,80,1230,7166,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/hacked.txt,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
29,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12361,80,1222,7905,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
30,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12360,80,1223,7311,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
31,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12366,80,1231,7412,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
32,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12368,80,1232,6434,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/postfeedhandler.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
33,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12359,80,1220,7778,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
34,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12360,80,1223,7778,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/viewImage.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
35,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12362,80,1225,5463,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/notes.txt,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
36,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12367,80,1230,7620,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/thereIsNoWayThat-You-CanBeThere.2.1.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
37,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12364,80,1233,8444,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/thereIsNoWayThat-You-CanBeThere.sql,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
38,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12370,80,1243,4473,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
39,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12369,80,1240,9852,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/postuploadhandler.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
40,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12364,80,1233,8688,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
41,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12369,80,1240,10311,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/reverse.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
42,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12368,80,1232,7568,0x00000018,GET,192.168.43.182,http://192.168.43.182/thereIsNoWayThat-You-CanBeThere.,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
43,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12362,80,1225,6825,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/thereIsNoWayThat-You-CanBeThere/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
44,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12361,80,1222,10401,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/jquery-3.2.1.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
45,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12362,80,1225,7527,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
46,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12361,80,1222,10860,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vulndb.sql,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
47,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12359,80,1220,8928,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/thereIsNoWayThat-You-CanBeThere.txt,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
48,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12361,80,1222,11307,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/bootstrap-4.1/thereIsNoWayThat-You-CanBeThere.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
49,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12369,80,1240,11910,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/bootstrap-4.1/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
50,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12368,80,1232,9147,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/bootstrap-4.1/thereIsNoWayThat-You-CanBeThere.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
51,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12362,80,1225,8412,0x00000018,GET,192.168.43.182,http://192.168.43.182/icons/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
52,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12370,80,1243,6064,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
53,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12363,80,1226,12125,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/thereIsNoWayThat-You-CanBeThere.,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
54,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12364,80,1233,10074,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/index.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
55,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12368,80,1232,9652,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/shopping%20list.txt,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
56,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12361,80,1222,12931,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/bootstrap-4.1/thereIsNoWayThat-You-CanBeThere.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
57,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12367,80,1230,10360,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/bootstrap-4.1/popper.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
58,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12366,80,1231,9468,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/bootstrap-4.1/thereIsNoWayThat-You-CanBeThere.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
59,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12369,80,1240,12364,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/css/thereIsNoWayThat-You-CanBeThere.css,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
60,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12368,80,1232,10342,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/js/thereIsNoWayThat-You-CanBeThere.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
61,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12360,80,1223,11390,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/thereIsNoWayThat-You-CanBeThere.PNG,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
62,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12363,80,1226,12822,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/thereIsNoWayThat-You-CanBeThere.Case.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
63,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12360,80,1223,11864,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/test,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
64,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12361,80,1222,14091,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/CreateCase.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
65,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12363,80,1226,13289,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/css/thereIsNoWayThat-You-CanBeThere.css,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
66,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12360,80,1223,12312,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/bootstrap-4.1/bootstrap.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
67,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12366,80,1231,10663,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/css/font-face.css,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
68,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12364,80,1233,10964,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
69,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12368,80,1232,10811,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/slick/thereIsNoWayThat-You-CanBeThere.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
70,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12370,80,1243,7654,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/js/main.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
71,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12366,80,1231,11119,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/slick/thereIsNoWayThat-You-CanBeThere.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
72,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12360,80,1223,13012,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/uploads/ttb.PNG,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
73,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12370,80,1243,8096,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/slick/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
74,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12361,80,1222,15217,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
75,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12363,80,1226,14666,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/css/theme.css,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
76,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12360,80,1223,13911,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/wow/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
77,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12367,80,1230,12630,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/slick/slick.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
78,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12366,80,1231,12285,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/ViewCommand.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
79,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12361,80,1222,15905,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/CreateCommand.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
80,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12366,80,1231,12504,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/wow/thereIsNoWayThat-You-CanBeThere.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
81,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12360,80,1223,14338,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/wow/thereIsNoWayThat-You-CanBeThere.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
82,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12369,80,1240,15081,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
83,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12366,80,1231,12967,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
84,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12370,80,1243,9214,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/wow/wow.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
85,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12363,80,1226,15501,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/animsition/thereIsNoWayThat-You-CanBeThere.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
86,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12368,80,1232,12611,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/animsition/thereIsNoWayThat-You-CanBeThere.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
87,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12366,80,1231,14685,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/animsition/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
88,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12366,80,1231,14912,0x00000018,GET,192.168.43.182,http://192.168.43.182/assets/thereIsNoWayThat-You-CanBeThere/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
89,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12367,80,1230,15576,0x00000018,GET,192.168.43.182,http://192.168.43.182/icons/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
90,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12367,80,1230,16233,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/animsition/animsition.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
91,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12360,80,1223,16669,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/bootstrap-progressbar/thereIsNoWayThat-You-CanBeThere.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
92,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12368,80,1232,14144,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/bootstrap-progressbar/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
93,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12369,80,1240,17350,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/bootstrap-progressbar/thereIsNoWayThat-You-CanBeThere.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
94,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12369,80,1240,17626,0x00000018,GET,192.168.43.182,http://192.168.43.182/thereIsNoWayThat-You-CanBeThere.php,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
95,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12366,80,1231,18104,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/bootstrap-progressbar/bootstrap-progressbar.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
96,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12366,80,1231,19002,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/counter-up/thereIsNoWayThat-You-CanBeThere.waypoints.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
97,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12369,80,1240,20173,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/counter-up/thereIsNoWayThat-You-CanBeThere.waypoints.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
98,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12363,80,1226,19753,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/counter-up/,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
99,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12366,80,1231,19906,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/counter-up/thereIsNoWayThat-You-CanBeThere.waypoints.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
100,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12363,80,1226,20395,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/counter-up/thereIsNoWayThat-You-CanBeThere.counterup.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
101,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12370,80,1243,11731,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/counter-up/thereIsNoWayThat-You-CanBeThere.counterup.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
102,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12369,80,1240,21120,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/counter-up/jquery.waypoints.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
103,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12370,80,1243,12220,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/counter-up/thereIsNoWayThat-You-CanBeThere.counterup.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
104,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12370,80,1243,12495,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/counter-up/thereIsNoWayThat-You-CanBeThere.counterup.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
105,24-09-2019 11:07,6,192.168.43.202,192.168.43.182,12368,80,1232,18596,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/vendor/counter-up/jquery.counterup.min.js,HTTP/1.1,DirBuster-0.12 (http://www.owasp.org/index.php/Category:OWASP_DirBuster_Project),-,-,-,-,-
