,frame.time,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.stream,tcp.seq,tcp.flags,http.request.method,http.host,http.request.full_uri,http.request.version,http.user_agent,http.request.uri.query.parameter,http.request.uri.query,http.server,http.response.code,http.response.phrase
72,24-09-2019 10:57:11,6,192.168.43.238,192.168.43.182,54195,80,29,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/postfeed.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
73,24-09-2019 10:57:12,6,192.168.43.238,192.168.43.182,54195,80,29,596,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/postfeed.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
74,24-09-2019 10:57:12,6,192.168.43.238,192.168.43.182,54196,80,31,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
75,24-09-2019 10:57:12,6,192.168.43.238,192.168.43.182,54198,80,33,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
76,24-09-2019 10:57:12,6,192.168.43.238,192.168.43.182,54197,80,32,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
77,24-09-2019 10:57:12,6,192.168.43.238,192.168.43.182,54197,80,32,519,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
78,24-09-2019 10:57:12,6,192.168.43.238,192.168.43.182,54198,80,33,519,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
79,24-09-2019 10:57:12,6,192.168.43.238,192.168.43.182,54196,80,31,523,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
80,24-09-2019 10:57:12,6,192.168.43.238,192.168.43.182,54196,80,31,1040,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
81,24-09-2019 10:57:12,6,192.168.43.238,192.168.43.182,54198,80,33,1036,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
82,24-09-2019 10:57:12,6,192.168.43.238,192.168.43.182,54197,80,32,1040,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
83,24-09-2019 10:57:17,6,192.168.43.238,192.168.43.182,54199,80,35,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/postfeedhandler.php?feedbody=some+feed,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",feedbody=some+feed,feedbody=some+feed,-,-,-
84,24-09-2019 10:57:17,6,192.168.43.238,192.168.43.182,54199,80,35,626,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/home.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
85,24-09-2019 10:57:18,6,192.168.43.238,192.168.43.182,54199,80,35,1221,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/home.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
86,24-09-2019 10:57:18,6,192.168.43.238,192.168.43.182,54201,80,39,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
87,24-09-2019 10:57:18,6,192.168.43.238,192.168.43.182,54200,80,38,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
88,24-09-2019 10:57:18,6,192.168.43.238,192.168.43.182,54202,80,40,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
89,24-09-2019 10:57:18,6,192.168.43.238,192.168.43.182,54202,80,40,519,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
90,24-09-2019 10:57:18,6,192.168.43.238,192.168.43.182,54201,80,39,523,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
91,24-09-2019 10:57:18,6,192.168.43.238,192.168.43.182,54200,80,38,519,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
92,24-09-2019 10:57:18,6,192.168.43.238,192.168.43.182,54200,80,38,1036,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
93,24-09-2019 10:57:18,6,192.168.43.238,192.168.43.182,54202,80,40,1036,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
94,24-09-2019 10:57:18,6,192.168.43.238,192.168.43.182,54201,80,39,1044,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
95,24-09-2019 10:57:28,6,192.168.43.238,192.168.43.182,54203,80,42,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/postupload.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
96,24-09-2019 10:57:28,6,192.168.43.238,192.168.43.182,54203,80,42,598,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/postupload.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
97,24-09-2019 10:57:28,6,192.168.43.238,192.168.43.182,54205,80,46,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
98,24-09-2019 10:57:28,6,192.168.43.238,192.168.43.182,54204,80,45,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
99,24-09-2019 10:57:28,6,192.168.43.238,192.168.43.182,54206,80,47,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
100,24-09-2019 10:57:28,6,192.168.43.238,192.168.43.182,54206,80,47,519,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
101,24-09-2019 10:57:28,6,192.168.43.238,192.168.43.182,54203,80,42,1092,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
102,24-09-2019 10:57:28,6,192.168.43.238,192.168.43.182,54204,80,45,519,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
103,24-09-2019 10:57:28,6,192.168.43.238,192.168.43.182,54204,80,45,1036,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
104,24-09-2019 10:57:28,6,192.168.43.238,192.168.43.182,54203,80,42,1609,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
105,24-09-2019 10:57:28,6,192.168.43.238,192.168.43.182,54206,80,47,1040,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
106,24-09-2019 10:57:36,6,192.168.43.238,192.168.43.182,54208,80,48,132177,0x00000018,POST,192.168.43.182,http://192.168.43.182/sa/3204/postuploadhandler.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
107,24-09-2019 10:57:36,6,192.168.43.238,192.168.43.182,54208,80,48,132584,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/home.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
108,24-09-2019 10:57:37,6,192.168.43.238,192.168.43.182,54208,80,48,133207,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/home.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
109,24-09-2019 10:57:37,6,192.168.43.238,192.168.43.182,54210,80,53,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
110,24-09-2019 10:57:37,6,192.168.43.238,192.168.43.182,54209,80,52,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
111,24-09-2019 10:57:37,6,192.168.43.238,192.168.43.182,54211,80,54,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
112,24-09-2019 10:57:37,6,192.168.43.238,192.168.43.182,54211,80,54,519,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
113,24-09-2019 10:57:37,6,192.168.43.238,192.168.43.182,54210,80,53,523,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
114,24-09-2019 10:57:37,6,192.168.43.238,192.168.43.182,54209,80,52,519,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
115,24-09-2019 10:57:37,6,192.168.43.238,192.168.43.182,54211,80,54,1036,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
116,24-09-2019 10:57:37,6,192.168.43.238,192.168.43.182,54209,80,52,1036,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
117,24-09-2019 10:57:37,6,192.168.43.238,192.168.43.182,54210,80,53,1044,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
118,24-09-2019 10:57:39,6,192.168.43.238,192.168.43.182,54208,80,48,133689,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/viewImage.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
119,24-09-2019 10:57:39,6,192.168.43.238,192.168.43.182,54208,80,48,133689,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/viewImage.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
120,24-09-2019 10:57:39,6,192.168.43.238,192.168.43.182,54208,80,48,133689,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/viewImage.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
121,24-09-2019 10:57:40,6,192.168.43.238,192.168.43.182,54208,80,48,134285,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/viewImage.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
122,24-09-2019 10:57:40,6,192.168.43.238,192.168.43.182,54208,80,48,134777,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
123,24-09-2019 10:57:40,6,192.168.43.238,192.168.43.182,54209,80,52,1556,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
124,24-09-2019 10:57:40,6,192.168.43.238,192.168.43.182,54210,80,53,1560,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
125,24-09-2019 10:57:40,6,192.168.43.238,192.168.43.182,54210,80,53,2078,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
126,24-09-2019 10:57:40,6,192.168.43.238,192.168.43.182,54209,80,52,2074,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
127,24-09-2019 10:57:40,6,192.168.43.238,192.168.43.182,54208,80,48,135299,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
128,24-09-2019 10:57:40,6,192.168.43.238,192.168.43.182,54209,80,52,2591,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
129,24-09-2019 10:57:40,6,192.168.43.238,192.168.43.182,54210,80,53,2599,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
130,24-09-2019 10:57:40,6,192.168.43.238,192.168.43.182,54208,80,48,135816,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
131,24-09-2019 10:57:49,6,192.168.43.238,192.168.43.182,54212,80,55,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/home.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
132,24-09-2019 10:57:50,6,192.168.43.238,192.168.43.182,54212,80,55,597,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/home.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
133,24-09-2019 10:57:50,6,192.168.43.238,192.168.43.182,54214,80,59,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
134,24-09-2019 10:57:50,6,192.168.43.238,192.168.43.182,54213,80,58,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
135,24-09-2019 10:57:50,6,192.168.43.238,192.168.43.182,54215,80,60,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
136,24-09-2019 10:57:50,6,192.168.43.238,192.168.43.182,54214,80,59,523,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
137,24-09-2019 10:57:50,6,192.168.43.238,192.168.43.182,54213,80,58,519,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
138,24-09-2019 10:57:50,6,192.168.43.238,192.168.43.182,54215,80,60,519,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
139,24-09-2019 10:57:50,6,192.168.43.238,192.168.43.182,54215,80,60,1040,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-500.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
140,24-09-2019 10:57:50,6,192.168.43.238,192.168.43.182,54214,80,59,1040,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-700.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
141,24-09-2019 10:57:50,6,192.168.43.238,192.168.43.182,54213,80,58,1036,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.ttf,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
142,24-09-2019 10:57:57,6,192.168.43.238,192.168.43.182,54217,80,61,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/postfeed.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
143,24-09-2019 10:57:57,6,192.168.43.238,192.168.43.182,54217,80,61,596,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/postfeed.php,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
144,24-09-2019 10:57:57,6,192.168.43.238,192.168.43.182,54220,80,65,1,0x00000018,GET,192.168.43.182,http://192.168.43.182/sa/3204/fonts/poppins/poppins-v5-latin-regular.woff2,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",-,-,-,-,-
